#"Step","Time (ps)","Potential Energy (kJ/mole)","Kinetic Energy (kJ/mole)","Total Energy (kJ/mole)","Temperature (K)","Box Volume (nm^3)","Density (g/mL)","Speed (ns/day)"
250,0.5000000000000003,-675736.4413465653,42288.67961268412,-633447.7617338812,119.0859070162687,421.875,1.0088235734098407,0
500,1.0000000000000007,-649433.1706993878,67172.22037096554,-582260.9503284222,189.15853751966762,421.95371367342875,1.0086353816562637,11.9
750,1.500000000000001,-631767.9206993878,80634.04390352598,-551133.8767958619,227.06734621624065,421.95371367342875,1.0086353816562637,19.5
1000,2.0000000000000013,-620055.7811836237,89542.39083006186,-530513.3903535618,252.15345870493417,422.50501929062,1.0073192639151334,24.7
1250,2.4999999999999463,-610136.7811836237,94738.91116613057,-515397.87001749314,266.7869810380272,422.50501929062,1.0073192639151334,28.7
1500,2.999999999999891,-603510.8128670123,97940.37821188412,-505570.4346551282,275.802386825535,423.5027771646654,1.004946054620078,27
1750,3.499999999999836,-597906.0628670123,99925.52523916971,-497980.5376278426,281.39260710363624,423.5027771646654,1.004946054620078,29.5
2000,3.999999999999781,-594110.5628670123,101800.64029203364,-492309.9225749787,286.6729747782794,423.5027771646654,1.004946054620078,28.9
2250,4.499999999999726,-592188.3489428712,102931.04911627958,-489257.2998265916,289.85623236322766,424.45311189650215,1.00269601777841,30.6
2500,4.999999999999671,-590372.8489428712,104141.62881440693,-486231.2201284643,293.2652529968191,424.45311189650215,1.00269601777841,32.1
2750,5.499999999999616,-588423.8489428712,103943.00858507841,-484480.8403577928,292.7059338036449,424.45311189650215,1.00269601777841,33.5
3000,5.999999999999561,-587347.3127038032,105184.03531547356,-482163.2773883296,296.2006939894468,424.48270323530113,1.0026261183046545,32.4
3250,6.499999999999506,-586434.8127038032,105671.96189527633,-480762.85080852685,297.57470660571516,424.48270323530113,1.0026261183046545,33.5
3500,6.999999999999451,-585808.5627038032,105504.49300592614,-480304.06969787704,297.1031103116731,424.48270323530113,1.0026261183046545,32.6
3750,7.499999999999396,-584538.6874556844,105901.07538851479,-478637.6120671696,298.2198955404811,423.95353095872275,1.0038775808042837,33.6
4000,7.999999999999341,-584865.6874556844,107219.24739024299,-477646.4400654414,301.9318986076606,423.95353095872275,1.0038775808042837,34.3
4250,8.499999999999508,-584773.7041575206,106570.27766979899,-478203.42648772156,300.10438475541946,423.17975283789207,1.005713156591664,35
4500,8.999999999999675,-584936.2041575206,107192.20781950874,-477743.9963380118,301.85575454651445,423.17975283789207,1.005713156591664,34.2
4750,9.499999999999842,-583645.2041575206,106947.10518117773,-476698.0989763428,301.1655398066583,423.17975283789207,1.005713156591664,34.9
5000,10.000000000000009,-583710.7041575206,106286.34454855439,-477424.35960896616,299.3048224710196,423.17975283789207,1.005713156591664,35.6
5250,10.500000000000176,-585624.2041575206,107159.8083101929,-478464.39584732766,301.7645167734485,423.17975283789207,1.005713156591664,34.8
5500,11.000000000000343,-584952.2041575206,106936.29494680071,-478015.90921071987,301.13509793479955,423.17975283789207,1.005713156591664,35.4
5750,11.50000000000051,-584404.0190986586,106683.02864928555,-477720.990449373,300.4218941404867,424.7976059126608,1.0018828710625554,35.9
6000,12.000000000000677,-583786.483738218,105958.29894290038,-477828.1847953176,298.3810384028054,424.4908674081838,1.0026068349381678,35.3
6250,12.500000000000844,-583300.483738218,105877.9249570762,-477422.55878114176,298.15470338619934,424.4908674081838,1.0026068349381678,35.8
6500,13.00000000000101,-584078.6602276955,106136.3854354393,-477942.2747922562,298.88253411479224,424.96425450906844,1.001489985372863,36.3
6750,13.500000000001178,-584432.4102276955,106264.89259255293,-478167.51763514255,299.2444132631392,424.96425450906844,1.001489985372863,35.6
7000,14.000000000001345,-584113.9102276955,105794.70947495772,-478319.20075273776,297.9203666498284,424.96425450906844,1.001489985372863,36.1
7250,14.500000000001512,-584290.1602276955,106683.51932194307,-477606.6409057524,300.42327588612176,424.96425450906844,1.001489985372863,36.5
7500,15.000000000001679,-584184.5692344657,106723.49103834422,-477461.0781961215,300.53583717075463,425.05141754621917,1.0012846151395274,35.8
7750,15.500000000001846,-583484.5692344657,107043.70211725624,-476440.8671172095,301.4375590291372,425.05141754621917,1.0012846151395274,36.2
8000,16.00000000000201,-584025.0692344657,106958.8700625567,-477066.199171909,301.1986699867156,425.05141754621917,1.0012846151395274,35.8
8250,16.500000000001734,-584597.8192344657,106631.24198721303,-477966.5772472527,300.27606169358285,425.05141754621917,1.0012846151395274,36.1
8500,17.000000000001457,-583706.0692344657,106664.70622030355,-477041.36301416217,300.3702977536038,425.05141754621917,1.0012846151395274,36.5
8750,17.50000000000118,-582950.5692344657,107009.26498131244,-475941.30425315327,301.34058325201505,425.05141754621917,1.0012846151395274,36.7
9000,18.000000000000902,-583766.3181943642,107277.53882970201,-476488.7793646622,302.0960486592309,424.2496428379798,1.003176908259205,36.1
9250,18.500000000000625,-584083.0982041038,107006.17883785734,-477076.91936624644,301.3318926001456,423.96273562068257,1.0038557856015358,36.3
9500,19.000000000000348,-584429.0982041038,107923.21692185354,-476505.8812822502,303.91429320951323,423.96273562068257,1.0038557856015358,36.5
9750,19.50000000000007,-583864.435389936,106637.06899754936,-477227.3663923866,300.2924706904456,424.702753872927,1.0021066290510026,35.9
10000,19.999999999999794,-584089.685389936,107161.88886748324,-476927.7965224527,301.77037567125024,424.702753872927,1.0021066290510026,36.2
10250,20.499999999999517,-583845.935389936,106527.40369655524,-477318.53169338073,299.9836506479021,424.702753872927,1.0021066290510026,36.5
10500,20.99999999999924,-584506.2389705228,105863.79238225761,-478642.4465882651,298.11490572625445,425.1893630865239,1.0009597651803668,36
10750,21.499999999998963,-585168.2389705228,106615.50791627006,-478552.7310542527,300.2317541832405,425.1893630865239,1.0009597651803668,36.2
11000,21.999999999998685,-585264.9889705228,106811.01048186253,-478453.97848866024,300.7822939626997,425.1893630865239,1.0009597651803668,36.5
11250,22.49999999999841,-584952.7389705228,106000.2634949378,-478952.475475585,298.4992115590183,425.1893630865239,1.0009597651803668,36
11500,22.99999999999813,-585145.7389705228,106719.3459374356,-478426.39303308714,300.52416447002486,425.1893630865239,1.0009597651803668,36.3
11750,23.499999999997854,-584237.9889705228,106568.2967423902,-477669.69222813257,300.09880641768535,425.1893630865239,1.0009597651803668,36.6
12000,23.999999999997577,-583557.6369137568,106310.73827420399,-477246.8986395529,299.3735157707654,425.7192668059345,0.9997138448194466,36.1
12250,24.4999999999973,-583591.3869137568,106199.89085856572,-477391.49605519115,299.06136686584347,425.7192668059345,0.9997138448194466,36.4
12500,24.999999999997023,-583723.9833036433,106359.11745156243,-477364.86585208087,299.509752661328,425.8912956115654,0.9993100338459211,36
12750,25.499999999996746,-583416.9833036433,106532.15950116958,-476884.8238024737,299.9970431044952,425.8912956115654,0.9993100338459211,36.2
13000,25.99999999999647,-584842.2741662338,106763.46980972157,-478078.80435651226,300.6484183223647,425.1079291366128,1.0011515096805133,36.4
13250,26.49999999999619,-583120.5241662338,106326.66343963047,-476793.86072660337,299.4183614076253,425.1079291366128,1.0011515096805133,36.6
13500,26.999999999995914,-582821.0316242571,105913.4542882139,-476907.5773360432,298.25475481043316,424.66692364145865,1.002191179343187,36.2
13750,27.499999999995637,-583547.4599867016,106490.24028271943,-477057.2197039822,299.8789976087202,424.95909845792005,1.0015021365036612,36.4
14000,27.99999999999536,-583543.9599867016,106191.23778215563,-477352.722204546,299.0369996010763,424.95909845792005,1.0015021365036612,36.6
14250,28.499999999995083,-583943.4454354397,106760.41562673496,-477183.02980870474,300.63981767191916,425.2716936304913,1.0007659842088343,36.3
14500,28.999999999994806,-584125.6517882999,106683.96075792954,-477441.69103037036,300.42451898014417,424.57690096580177,1.0024036730781947,36.5
14750,29.49999999999453,-584795.9255640893,106784.54442694545,-478011.3811371439,300.7077649354563,425.42947178162404,1.0003948321914538,36.7
15000,29.99999999999425,-583891.9250295986,105825.87513724231,-478066.0498923563,298.00812988090854,426.0535336763974,0.9989295039048609,36.3
15250,30.499999999993975,-583335.420698226,105847.84404031228,-477487.5766579137,298.06999482377745,425.2742606687329,1.000759943390497,36.4
15500,30.999999999993697,-583530.920698226,106357.13763867671,-477173.7830595493,299.5041774621168,425.2742606687329,1.000759943390497,36.6
15750,31.49999999999342,-583860.920698226,106429.20242999354,-477431.7182682324,299.70711359340544,425.2742606687329,1.000759943390497,36.2
16000,31.999999999993143,-583362.8760687169,106563.84690077999,-476799.0291679369,300.0862755600401,425.64241577723715,0.9998943461852162,36.3
16250,32.499999999993754,-584810.6260687169,107306.4120869576,-477504.21398175927,302.1773564243417,425.64241577723715,0.9998943461852162,36.5
16500,32.999999999994365,-584601.4996056529,106851.38282755215,-477750.1167781007,300.89598342874257,425.7855509497119,0.9995582144179959,36.1
16750,33.49999999999498,-584751.4169641575,106585.54693015481,-478165.8700340027,300.14738334831935,425.430364875385,1.0003927320912802,36.2
17000,33.99999999999559,-584368.1346920207,106756.74654367624,-477611.3881483445,300.6294854485448,425.04463204756826,1.0013005998500564,35.9
17250,34.4999999999962,-584511.1346920207,107185.09917997429,-477326.0355120464,301.83573645197083,425.04463204756826,1.0013005998500564,36
17500,34.99999999999681,-583634.837208346,106326.08839256066,-477308.74881578534,299.41674206167943,424.9200146465897,1.0015942538885827,36.2
17750,35.49999999999742,-583748.7465410768,106651.80131521152,-477096.9452258653,300.3339572402107,424.4636976999631,1.0026710112983912,36.4
18000,35.99999999999803,-583502.5093137734,106406.32190662308,-477096.1874071503,299.64268150653174,423.6884626050659,1.004505627591257,36
18250,36.49999999999864,-583501.7106831167,106641.70535540569,-476860.005327711,300.3055267821853,423.4361207592257,1.005104251071391,36.2
18500,36.999999999999254,-583007.4768006359,106372.36929448904,-476635.1075061469,299.5470701597461,423.6145739997356,1.0046808376157101,36.3
18750,37.499999999999865,-584592.1811890914,107388.13545424095,-477204.04573485046,302.40749133057426,423.5163286021778,1.004913898920893,36.1
19000,38.000000000000476,-583606.7559902496,106549.35915854695,-477057.3968317026,300.04547774038156,424.2044349362825,1.0032838178511814,36.2
19250,38.50000000000109,-584415.7559902496,106144.42365351706,-478271.33233673254,298.90516992417076,424.2044349362825,1.0032838178511814,36.4
19500,39.0000000000017,-583646.7559902496,105557.40899028804,-478089.34699996153,297.25212295645434,424.2044349362825,1.0032838178511814,36.1
19750,39.50000000000231,-585026.2559902496,107349.26132957374,-477676.9946606758,302.2980208898355,424.2044349362825,1.0032838178511814,36.2
20000,40.00000000000292,-584400.2717673723,106726.31745667895,-477673.9543106933,300.54379643063413,424.22862017984,1.0032266207118612,36.4
20250,40.50000000000353,-585013.8710902501,106975.5172185358,-478038.3538717143,301.24554876579236,424.65766619142016,1.0022130269053775,36.1
20500,41.00000000000414,-585637.8231185917,107848.97230273142,-477788.85081586026,303.70521863234,424.7143736271782,1.002079212430596,36.3
20750,41.50000000000475,-584556.3231185917,106761.10865818232,-477795.21446040936,300.6417692646209,424.7143736271782,1.002079212430596,36.4
21000,42.000000000005365,-584068.4613015046,106423.86796471232,-477644.5933367923,299.692091614893,425.2959914955072,1.0007088087891667,36.1
21250,42.500000000005976,-584281.7530298117,106383.54158154406,-477898.21144826757,299.5785315803812,425.29166082738226,1.000718998826122,36.2
21500,43.00000000000659,-584463.5487622353,106992.11166777706,-477471.43709445826,301.2922791214675,424.7945345543864,1.001890114896917,36
21750,43.5000000000072,-584235.9335947027,107188.41056274768,-477047.52303195506,301.84506138300816,424.34101823002464,1.0029608893514292,36.1
22000,44.00000000000781,-584153.4335947027,107888.17791469186,-476265.2556800109,303.81562254901934,424.34101823002464,1.0029608893514292,36.3
22250,44.50000000000842,-583590.4840446943,107478.79452402098,-476111.68952067336,302.6627893832183,424.23251558303303,1.003217408847994,36.4
22500,45.00000000000903,-583227.8025739575,107559.99795142363,-475667.80462253385,302.8914601266334,424.4837505323406,1.002623644600151,36.2
22750,45.50000000000964,-583418.5525739575,108160.74245717091,-475257.81011678657,304.58317065075425,424.4837505323406,1.002623644600151,36.3
23000,46.00000000001025,-582178.275600736,106663.43477412325,-475514.8408266128,300.36671733153844,425.4450458533716,1.0003582111964644,36.5
23250,46.500000000010864,-583753.8300606208,108037.04174322376,-475716.788317397,304.2348265583429,424.66191166222444,1.0022030074851551,36.2
23500,47.000000000011475,-583604.0800606208,106444.34295705744,-477159.7371035634,299.7497496703561,424.66191166222444,1.0022030074851551,36.4
23750,47.500000000012086,-583218.1989492504,106616.32625301997,-476601.8726962304,300.23405863859364,424.77898491529027,1.0019267905100095,36.5
24000,48.0000000000127,-582818.06368445,106423.94172651885,-476394.12195793114,299.6922993298587,425.3113122708332,1.000672760759444,36.2
24250,48.50000000001331,-583621.31368445,106891.19742241228,-476730.1162620377,301.00810225545524,425.3113122708332,1.000672760759444,36.3
24500,49.00000000001392,-583883.422706876,106787.6670291333,-477095.75567774265,300.71655825596656,425.92362320745167,0.999234186231046,36.3
24750,49.50000000001453,-584292.1144577358,106531.94844491075,-477760.16601282504,299.9964487651532,425.35794308954394,1.0005630597632502,36.1
25000,50.00000000001514,-584778.6144577358,107040.6539030571,-477737.9605546787,301.42897518693616,425.35794308954394,1.0005630597632502,36.1
